Target,Model,Percentile,EF,n,N,Ns,ns,PM,ROCE,CCR,REF,MCC,CKC,RIE,AUC_ROC,BEDROC
hdac8,IGN(avg)@IGN,1.0,27.69,40,1240,13,11.612,0.996,250.967,0.645,89.323,0.502,0.429,27.69,0.99,0.914
hdac8,IGN(avg)@IGN,5.0,18.74,40,1240,62,37.48,0.979,45.856,0.958,93.7,0.743,0.724,18.74,0.99,0.914
hiv1pr,IGN(avg)@IGN,0.5,28.17,40,1240,7,6.361,0.997,298.622,0.579,90.871,0.374,0.264,28.17,0.991,0.907
hiv1pr,IGN(avg)@IGN,1.0,26.97,40,1240,13,11.31,0.995,200.769,0.641,87.0,0.488,0.418,26.97,0.991,0.907
hiv1pr,IGN(avg)@IGN,5.0,18.14,40,1240,62,36.28,0.977,42.317,0.943,90.7,0.718,0.7,18.14,0.991,0.907
hiv1rt,IGN(avg)@IGN,0.5,30.5,40,1240,7,6.887,0.999,1830.0,0.586,98.387,0.406,0.286,30.5,0.95,0.844
hiv1rt,IGN(avg)@IGN,1.0,28.74,40,1240,13,12.052,0.997,381.504,0.65,92.71,0.521,0.446,28.74,0.95,0.844
hiv1rt,IGN(avg)@IGN,5.0,14.88,40,1240,62,29.76,0.965,27.692,0.859,74.4,0.581,0.567,14.88,0.95,0.844
hmgr,IGN(avg)@IGN,0.5,27.98,40,1240,7,6.318,0.996,277.947,0.579,90.258,0.371,0.262,27.98,0.995,1.007
hmgr,IGN(avg)@IGN,1.0,29.34,40,1240,13,12.304,0.998,530.241,0.654,94.645,0.533,0.456,29.34,0.995,1.007
hmgr,IGN(avg)@IGN,5.0,19.12,40,1240,62,38.24,0.98,48.283,0.968,95.6,0.759,0.74,19.12,0.995,1.007
hsp90,IGN(avg)@IGN,0.5,27.46,40,1240,7,6.201,0.996,232.712,0.577,88.581,0.364,0.257,27.46,0.954,0.85
hsp90,IGN(avg)@IGN,1.0,25.68,40,1240,13,10.769,0.993,144.812,0.634,82.839,0.464,0.397,25.68,0.954,0.85
hsp90,IGN(avg)@IGN,5.0,14.26,40,1240,62,28.52,0.962,25.556,0.843,71.3,0.555,0.541,14.26,0.954,0.85
igf1r,IGN(avg)@IGN,0.5,26.48,40,1240,7,5.979,0.994,175.752,0.574,85.419,0.351,0.247,26.48,0.985,0.768
igf1r,IGN(avg)@IGN,1.0,21.52,40,1240,13,9.025,0.986,68.101,0.611,69.419,0.386,0.33,21.52,0.985,0.768
igf1r,IGN(avg)@IGN,5.0,16.16,40,1240,62,32.32,0.97,32.668,0.892,80.8,0.635,0.619,16.16,0.985,0.768
inha,IGN(avg)@IGN,0.5,10.21,40,1240,7,2.305,0.936,14.733,0.527,32.935,0.127,0.089,10.21,0.744,0.278
inha,IGN(avg)@IGN,1.0,7.85,40,1240,13,3.292,0.91,10.173,0.537,25.323,0.129,0.11,7.85,0.744,0.278
inha,IGN(avg)@IGN,5.0,6.42,40,1240,62,12.84,0.887,7.836,0.64,32.1,0.227,0.221,6.42,0.744,0.278
itk,IGN(avg)@IGN,0.5,21.75,40,1240,7,4.911,0.986,70.541,0.561,70.161,0.285,0.201,21.75,0.962,0.71
itk,IGN(avg)@IGN,1.0,21.08,40,1240,13,8.84,0.985,63.75,0.609,68.0,0.377,0.323,21.08,0.962,0.71
itk,IGN(avg)@IGN,5.0,13.64,40,1240,62,27.28,0.959,23.571,0.827,68.2,0.529,0.516,13.64,0.962,0.71
jak3,IGN(avg)@IGN,0.5,29.93,40,1240,7,6.758,0.999,839.159,0.584,96.548,0.398,0.281,29.93,0.997,1.009
jak3,IGN(avg)@IGN,1.0,28.26,40,1240,13,11.851,0.997,309.416,0.648,91.161,0.512,0.438,28.26,0.997,1.009
jak3,IGN(avg)@IGN,5.0,19.45,40,1240,62,38.9,0.981,50.519,0.977,97.25,0.773,0.753,19.45,0.997,1.009
jnk1,IGN(avg)@IGN,0.5,24.5,40,1240,7,5.532,0.991,113.077,0.569,79.032,0.323,0.228,24.5,0.938,0.815
jnk1,IGN(avg)@IGN,1.0,26.25,40,1240,13,11.008,0.994,165.789,0.637,84.677,0.475,0.406,26.25,0.938,0.815
jnk1,IGN(avg)@IGN,5.0,15.75,40,1240,62,31.5,0.969,30.984,0.881,78.75,0.618,0.602,15.75,0.938,0.815
jnk2,IGN(avg)@IGN,0.5,13.34,40,1240,7,3.012,0.958,22.661,0.536,43.032,0.17,0.12,13.34,0.952,0.536
jnk2,IGN(avg)@IGN,1.0,11.68,40,1240,13,4.898,0.948,18.137,0.558,37.677,0.201,0.172,11.68,0.952,0.536
jnk2,IGN(avg)@IGN,5.0,13.91,40,1240,62,27.82,0.961,24.418,0.834,69.55,0.541,0.527,13.91,0.952,0.536
jnk3,IGN(avg)@IGN,0.5,23.1,40,1240,7,5.216,0.989,87.722,0.564,74.516,0.304,0.214,23.1,0.987,0.862
jnk3,IGN(avg)@IGN,1.0,28.05,40,1240,13,11.763,0.997,285.254,0.647,90.484,0.508,0.435,28.05,0.987,0.862
jnk3,IGN(avg)@IGN,5.0,17.49,40,1240,62,34.98,0.975,38.838,0.926,87.45,0.691,0.673,17.49,0.987,0.862
kif11,IGN(avg)@IGN,0.5,23.03,40,1240,7,5.2,0.989,86.688,0.564,74.29,0.303,0.214,23.03,0.973,0.823
kif11,IGN(avg)@IGN,1.0,24.8,40,1240,13,10.4,0.992,120.0,0.629,80.0,0.447,0.383,24.8,0.973,0.823
kif11,IGN(avg)@IGN,5.0,15.2,40,1240,62,30.4,0.967,28.861,0.867,76.0,0.595,0.58,15.2,0.973,0.823
lck,IGN(avg)@IGN,0.5,30.08,40,1240,7,6.792,0.999,980.87,0.585,97.032,0.4,0.282,30.08,0.993,1.013
lck,IGN(avg)@IGN,1.0,30.08,40,1240,13,12.614,0.999,980.87,0.658,97.032,0.546,0.468,30.08,0.993,1.013
lck,IGN(avg)@IGN,5.0,18.41,40,1240,62,36.82,0.978,43.868,0.95,92.05,0.729,0.711,18.41,0.993,1.013
mdm2,IGN(avg)@IGN,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.706,0.02
mdm2,IGN(avg)@IGN,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.706,0.02
mdm2,IGN(avg)@IGN,5.0,1.33,40,1240,62,2.66,0.574,1.345,0.509,6.65,0.014,0.013,1.33,0.706,0.02
mk2,IGN(avg)@IGN,0.5,26.22,40,1240,7,5.921,0.994,164.561,0.574,84.581,0.347,0.245,26.22,0.988,0.848
mk2,IGN(avg)@IGN,1.0,26.22,40,1240,13,10.995,0.994,164.561,0.637,84.581,0.474,0.406,26.22,0.988,0.848
mk2,IGN(avg)@IGN,5.0,15.82,40,1240,62,31.64,0.969,31.265,0.883,79.1,0.621,0.605,15.82,0.988,0.848
mmp2,IGN(avg)@IGN,0.5,16.08,40,1240,7,3.631,0.97,32.332,0.544,51.871,0.207,0.146,16.08,0.936,0.582
mmp2,IGN(avg)@IGN,1.0,15.74,40,1240,13,6.601,0.969,30.944,0.58,50.774,0.277,0.237,15.74,0.936,0.582
mmp2,IGN(avg)@IGN,5.0,13.04,40,1240,62,26.08,0.956,21.782,0.811,65.2,0.504,0.491,13.04,0.936,0.582
na,IGN(avg)@IGN,0.5,30.98,40,1240,7,6.995,1.0,46470.0,0.587,99.935,0.412,0.291,30.98,1.0,1.065
na,IGN(avg)@IGN,1.0,30.98,40,1240,13,12.992,1.0,46470.0,0.662,99.935,0.563,0.482,30.98,1.0,1.065
na,IGN(avg)@IGN,5.0,19.98,40,1240,62,39.96,0.982,54.392,0.99,99.9,0.795,0.775,19.98,1.0,1.065
p38-alpha,IGN(avg)@IGN,0.5,29.1,40,1240,7,6.571,0.998,459.474,0.582,93.871,0.387,0.273,29.1,0.997,0.993
p38-alpha,IGN(avg)@IGN,1.0,29.77,40,1240,13,12.484,0.999,726.098,0.656,96.032,0.541,0.463,29.77,0.997,0.993
p38-alpha,IGN(avg)@IGN,5.0,19.38,40,1240,62,38.76,0.98,50.034,0.975,96.9,0.77,0.75,19.38,0.997,0.993
parp-1,IGN(avg)@IGN,0.5,30.13,40,1240,7,6.804,0.999,1038.966,0.585,97.194,0.401,0.283,30.13,0.987,1.03
parp-1,IGN(avg)@IGN,1.0,30.13,40,1240,13,12.635,0.999,1038.966,0.658,97.194,0.547,0.468,30.13,0.987,1.03
parp-1,IGN(avg)@IGN,5.0,18.11,40,1240,62,36.22,0.977,42.149,0.942,90.55,0.717,0.698,18.11,0.987,1.03
pde4b,IGN(avg)@IGN,0.5,16.13,40,1240,7,3.642,0.97,32.542,0.544,52.032,0.208,0.147,16.13,0.878,0.469
pde4b,IGN(avg)@IGN,1.0,15.01,40,1240,13,6.295,0.966,28.161,0.576,48.419,0.263,0.225,15.01,0.878,0.469
pde4b,IGN(avg)@IGN,5.0,7.95,40,1240,62,15.9,0.912,10.347,0.68,39.75,0.291,0.284,7.95,0.878,0.469
pde5,IGN(avg)@IGN,0.5,32.26,40,1240,7,7.285,1.001,-768.095,0.591,104.065,0.43,0.303,32.26,0.995,0.985
pde5,IGN(avg)@IGN,1.0,30.61,40,1240,13,12.836,1.0,2354.615,0.66,98.742,0.556,0.476,30.61,0.995,0.985
pde5,IGN(avg)@IGN,5.0,18.56,40,1240,62,37.12,0.978,44.759,0.954,92.8,0.736,0.717,18.56,0.995,0.985
pdk1,IGN(avg)@IGN,0.5,28.71,40,1240,7,6.483,0.997,376.114,0.581,92.613,0.381,0.269,28.71,0.986,0.865
pdk1,IGN(avg)@IGN,1.0,27.67,40,1240,13,11.604,0.996,249.279,0.644,89.258,0.501,0.429,27.67,0.986,0.865
pdk1,IGN(avg)@IGN,5.0,17.0,40,1240,62,34.0,0.973,36.429,0.913,85.0,0.67,0.653,17.0,0.986,0.865
pi3kg,IGN(avg)@IGN,0.5,8.86,40,1240,7,2.001,0.923,12.005,0.523,28.581,0.108,0.076,8.86,0.88,0.316
pi3kg,IGN(avg)@IGN,1.0,7.96,40,1240,13,3.338,0.912,10.365,0.538,25.677,0.131,0.112,7.96,0.88,0.316
pi3kg,IGN(avg)@IGN,5.0,8.48,40,1240,62,16.96,0.919,11.297,0.693,42.4,0.313,0.305,8.48,0.88,0.316
pim-1,IGN(avg)@IGN,0.5,12.95,40,1240,7,2.924,0.956,21.524,0.535,41.774,0.164,0.116,12.95,0.862,0.365
pim-1,IGN(avg)@IGN,1.0,12.4,40,1240,13,5.2,0.952,20.0,0.562,40.0,0.214,0.183,12.4,0.862,0.365
pim-1,IGN(avg)@IGN,5.0,6.94,40,1240,62,13.88,0.896,8.653,0.653,34.7,0.249,0.242,6.94,0.862,0.365
pim-2,IGN(avg)@IGN,0.5,8.85,40,1240,7,1.998,0.923,11.986,0.523,28.548,0.108,0.076,8.85,0.843,0.29
pim-2,IGN(avg)@IGN,1.0,6.35,40,1240,13,2.663,0.885,7.728,0.529,20.484,0.101,0.086,6.35,0.843,0.29
pim-2,IGN(avg)@IGN,5.0,6.77,40,1240,62,13.54,0.893,8.382,0.649,33.85,0.242,0.236,6.77,0.843,0.29
pnp,IGN(avg)@IGN,0.5,29.33,40,1240,7,6.623,0.998,526.886,0.583,94.613,0.39,0.275,29.33,0.978,0.815
pnp,IGN(avg)@IGN,1.0,25.27,40,1240,13,10.597,0.992,132.304,0.631,81.516,0.456,0.39,25.27,0.978,0.815
pnp,IGN(avg)@IGN,5.0,15.9,40,1240,62,31.8,0.969,31.589,0.885,79.5,0.624,0.608,15.9,0.978,0.815
ppara,IGN(avg)@IGN,0.5,29.95,40,1240,7,6.763,0.999,855.714,0.584,96.613,0.398,0.281,29.95,0.98,1.061
ppara,IGN(avg)@IGN,1.0,29.95,40,1240,13,12.56,0.999,855.714,0.657,96.613,0.544,0.465,29.95,0.98,1.061
ppara,IGN(avg)@IGN,5.0,19.09,40,1240,62,38.18,0.98,48.086,0.967,95.45,0.758,0.738,19.09,0.98,1.061
pparg,IGN(avg)@IGN,0.5,28.5,40,1240,7,6.435,0.997,342.0,0.58,91.935,0.378,0.267,28.5,0.989,1.022
pparg,IGN(avg)@IGN,1.0,28.5,40,1240,13,11.952,0.997,342.0,0.649,91.935,0.517,0.442,28.5,0.989,1.022
pparg,IGN(avg)@IGN,5.0,17.83,40,1240,62,35.66,0.976,40.615,0.935,89.15,0.705,0.687,17.83,0.989,1.022
pr,IGN(avg)@IGN,0.5,29.4,40,1240,7,6.639,0.998,551.25,0.583,94.839,0.391,0.276,29.4,0.986,0.966
pr,IGN(avg)@IGN,1.0,27.62,40,1240,13,11.583,0.996,245.148,0.644,89.097,0.5,0.428,27.62,0.986,0.966
pr,IGN(avg)@IGN,5.0,17.15,40,1240,62,34.3,0.974,37.148,0.917,85.75,0.676,0.659,17.15,0.986,0.966
prkcq,IGN(avg)@IGN,0.5,28.07,40,1240,7,6.338,0.997,287.406,0.579,90.548,0.372,0.263,28.07,0.984,0.836
prkcq,IGN(avg)@IGN,1.0,25.44,40,1240,13,10.668,0.993,137.266,0.632,82.065,0.459,0.393,25.44,0.984,0.836
prkcq,IGN(avg)@IGN,5.0,16.49,40,1240,62,32.98,0.972,34.094,0.9,82.45,0.649,0.632,16.49,0.984,0.836
pygl-in,IGN(avg)@IGN,0.5,16.13,40,1240,7,3.642,0.97,32.542,0.544,52.032,0.208,0.147,16.13,0.916,0.526
pygl-in,IGN(avg)@IGN,1.0,16.58,40,1240,13,6.953,0.972,34.494,0.584,53.484,0.293,0.251,16.58,0.916,0.526
pygl-in,IGN(avg)@IGN,5.0,9.77,40,1240,62,19.54,0.932,13.806,0.727,48.85,0.367,0.358,9.77,0.916,0.526
pygl-out,IGN(avg)@IGN,0.5,14.71,40,1240,7,3.322,0.964,27.09,0.54,47.452,0.189,0.133,14.71,0.971,0.666
pygl-out,IGN(avg)@IGN,1.0,19.02,40,1240,13,7.976,0.979,47.629,0.598,61.355,0.339,0.29,19.02,0.971,0.666
pygl-out,IGN(avg)@IGN,5.0,14.79,40,1240,62,29.58,0.965,27.372,0.856,73.95,0.578,0.563,14.79,0.971,0.666
qpct,IGN(avg)@IGN,0.5,1.47,40,1240,7,0.332,0.599,1.493,0.501,4.742,0.006,0.005,1.47,0.719,0.085
qpct,IGN(avg)@IGN,1.0,1.59,40,1240,13,0.667,0.619,1.622,0.503,5.129,0.011,0.009,1.59,0.719,0.085
qpct,IGN(avg)@IGN,5.0,2.5,40,1240,62,5.0,0.725,2.632,0.539,12.5,0.063,0.061,2.5,0.719,0.085
rock-1,IGN(avg)@IGN,0.5,22.97,40,1240,7,5.187,0.988,85.816,0.564,74.097,0.302,0.213,22.97,0.977,0.757
rock-1,IGN(avg)@IGN,1.0,20.87,40,1240,13,8.752,0.984,61.807,0.608,67.323,0.373,0.319,20.87,0.977,0.757
rock-1,IGN(avg)@IGN,5.0,15.98,40,1240,62,31.96,0.97,31.917,0.887,79.9,0.627,0.611,15.98,0.977,0.757
rxr,IGN(avg)@IGN,0.5,25.92,40,1240,7,5.853,0.994,153.071,0.573,83.613,0.343,0.242,25.92,1.0,1.084
rxr,IGN(avg)@IGN,1.0,25.92,40,1240,13,10.87,0.994,153.071,0.635,83.613,0.468,0.401,25.92,1.0,1.084
rxr,IGN(avg)@IGN,5.0,19.98,40,1240,62,39.96,0.982,54.392,0.99,99.9,0.795,0.775,19.98,1.0,1.084
sars-hcov,IGN(avg)@IGN,0.5,0.0,39,1209,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.423,0.024
sars-hcov,IGN(avg)@IGN,1.0,0.0,39,1209,13,0.0,0.0,0.0,0.494,0.0,-0.019,-0.016,0.0,0.423,0.024
sars-hcov,IGN(avg)@IGN,5.0,1.18,39,1209,61,2.322,0.543,1.187,0.505,5.954,0.008,0.007,1.18,0.423,0.024
sirt2,IGN(avg)@IGN,0.5,1.45,40,1240,7,0.327,0.595,1.472,0.501,4.677,0.006,0.004,1.45,0.711,0.055
sirt2,IGN(avg)@IGN,1.0,1.57,40,1240,13,0.658,0.615,1.6,0.503,5.065,0.011,0.009,1.57,0.711,0.055
sirt2,IGN(avg)@IGN,5.0,2.63,40,1240,62,5.26,0.736,2.781,0.542,13.15,0.068,0.067,2.63,0.711,0.055
src,IGN(avg)@IGN,0.5,29.57,40,1240,7,6.677,0.998,620.35,0.583,95.387,0.393,0.277,29.57,0.976,0.915
src,IGN(avg)@IGN,1.0,27.87,40,1240,13,11.687,0.996,267.125,0.646,89.903,0.505,0.432,27.87,0.976,0.915
src,IGN(avg)@IGN,5.0,17.14,40,1240,62,34.28,0.974,37.1,0.917,85.7,0.676,0.659,17.14,0.976,0.915
thrombin,IGN(avg)@IGN,0.5,27.23,40,1240,7,6.149,0.995,216.684,0.577,87.839,0.361,0.254,27.23,0.969,0.92
thrombin,IGN(avg)@IGN,1.0,28.51,40,1240,13,11.956,0.997,343.494,0.649,91.968,0.517,0.442,28.51,0.969,0.92
thrombin,IGN(avg)@IGN,5.0,18.4,40,1240,62,36.8,0.978,43.81,0.95,92.0,0.729,0.71,18.4,0.969,0.92
tie2,IGN(avg)@IGN,0.5,19.68,40,1240,7,4.444,0.981,52.155,0.554,63.484,0.257,0.181,19.68,0.969,0.745
tie2,IGN(avg)@IGN,1.0,21.32,40,1240,13,8.941,0.985,66.074,0.61,68.774,0.382,0.327,21.32,0.969,0.745
tie2,IGN(avg)@IGN,5.0,16.73,40,1240,62,33.46,0.972,35.172,0.906,83.65,0.659,0.642,16.73,0.969,0.745
tk,IGN(avg)@IGN,0.5,28.6,40,1240,7,6.458,0.997,357.5,0.58,92.258,0.38,0.268,28.6,0.969,0.833
tk,IGN(avg)@IGN,1.0,27.56,40,1240,13,11.557,0.996,240.349,0.644,88.903,0.499,0.427,27.56,0.969,0.833
tk,IGN(avg)@IGN,5.0,15.13,40,1240,62,30.26,0.966,28.601,0.865,75.65,0.592,0.577,15.13,0.969,0.833
tp,IGN(avg)@IGN,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.564,0.007
tp,IGN(avg)@IGN,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.564,0.007
tp,IGN(avg)@IGN,5.0,0.64,40,1240,62,1.28,0.387,0.632,0.491,3.2,-0.015,-0.015,0.64,0.564,0.007
tpa,IGN(avg)@IGN,0.5,30.55,40,1240,7,6.898,1.0,2036.667,0.586,98.548,0.407,0.287,30.55,0.989,1.018
tpa,IGN(avg)@IGN,1.0,30.55,40,1240,13,12.811,1.0,2036.667,0.66,98.548,0.555,0.475,30.55,0.989,1.018
tpa,IGN(avg)@IGN,5.0,18.12,40,1240,62,36.24,0.977,42.205,0.942,90.6,0.717,0.699,18.12,0.989,1.018
ts,IGN(avg)@IGN,0.5,26.14,40,1239,7,5.907,0.994,162.057,0.573,84.391,0.346,0.244,26.14,0.977,0.842
ts,IGN(avg)@IGN,1.0,26.59,40,1239,13,11.16,0.995,181.764,0.639,85.843,0.481,0.412,26.59,0.977,0.842
ts,IGN(avg)@IGN,5.0,16.17,40,1239,62,32.366,0.97,32.739,0.892,80.915,0.636,0.62,16.17,0.977,0.842
upa,IGN(avg)@IGN,0.5,26.58,40,1240,7,6.002,0.994,180.407,0.575,85.742,0.352,0.248,26.58,0.949,0.824
upa,IGN(avg)@IGN,1.0,24.92,40,1240,13,10.45,0.992,122.961,0.63,80.387,0.45,0.385,24.92,0.949,0.824
upa,IGN(avg)@IGN,5.0,13.95,40,1240,62,27.9,0.961,24.545,0.835,69.75,0.542,0.529,13.95,0.949,0.824
vegfr1,IGN(avg)@IGN,0.5,23.29,40,1240,7,5.259,0.989,90.623,0.565,75.129,0.307,0.216,23.29,0.991,0.875
vegfr1,IGN(avg)@IGN,1.0,24.96,40,1240,13,10.467,0.992,123.974,0.63,80.516,0.45,0.385,24.96,0.991,0.875
vegfr1,IGN(avg)@IGN,5.0,18.39,40,1240,62,36.78,0.978,43.751,0.949,91.95,0.728,0.71,18.39,0.991,0.875
vegfr2,IGN(avg)@IGN,0.5,29.79,40,1240,7,6.727,0.999,738.595,0.584,96.097,0.396,0.279,29.79,0.985,0.946
vegfr2,IGN(avg)@IGN,1.0,27.27,40,1240,13,11.436,0.995,219.33,0.642,87.968,0.494,0.422,27.27,0.985,0.946
vegfr2,IGN(avg)@IGN,5.0,18.12,40,1240,62,36.24,0.977,42.205,0.942,90.6,0.717,0.699,18.12,0.985,0.946
11betahsd1,GenScore(ft_0.5),0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.579,0.032
11betahsd1,GenScore(ft_0.5),1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.579,0.032
11betahsd1,GenScore(ft_0.5),5.0,1.99,40,1240,62,3.98,0.673,2.058,0.526,9.95,0.041,0.04,1.99,0.579,0.032
17betahsd1,GenScore(ft_0.5),0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.524,0.019
17betahsd1,GenScore(ft_0.5),1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.524,0.019
17betahsd1,GenScore(ft_0.5),5.0,0.99,40,1240,62,1.98,0.497,0.99,0.5,4.95,-0.0,-0.0,0.99,0.524,0.019
a2a,GenScore(ft_0.5),0.5,30.53,40,1240,7,6.894,0.999,1948.723,0.586,98.484,0.406,0.287,30.53,0.769,0.576
a2a,GenScore(ft_0.5),1.0,16.44,40,1240,13,6.894,0.971,33.874,0.584,53.032,0.29,0.248,16.44,0.769,0.576
a2a,GenScore(ft_0.5),5.0,7.88,40,1240,62,15.76,0.911,10.225,0.678,39.4,0.288,0.281,7.88,0.769,0.576
ace,GenScore(ft_0.5),0.5,30.9,40,1240,7,6.977,1.0,9270.0,0.587,99.677,0.411,0.29,30.9,0.833,0.887
ace,GenScore(ft_0.5),1.0,30.9,40,1240,13,12.958,1.0,9270.0,0.662,99.677,0.562,0.481,30.9,0.833,0.887
ace,GenScore(ft_0.5),5.0,11.96,40,1240,62,23.92,0.95,18.845,0.783,59.8,0.459,0.447,11.96,0.833,0.887
ace2,GenScore(ft_0.5),0.5,22.13,40,1240,7,4.997,0.987,74.848,0.562,71.387,0.291,0.205,22.13,0.844,0.382
ace2,GenScore(ft_0.5),1.0,14.3,40,1240,13,5.997,0.963,25.689,0.572,46.129,0.25,0.214,14.3,0.844,0.382
ace2,GenScore(ft_0.5),5.0,5.0,40,1240,62,10.0,0.852,5.769,0.603,25.0,0.168,0.163,5.0,0.844,0.382
ache,GenScore(ft_0.5),0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.535,0.047
ache,GenScore(ft_0.5),1.0,2.35,40,1240,13,0.985,0.711,2.461,0.507,7.581,0.025,0.022,2.35,0.535,0.047
ache,GenScore(ft_0.5),5.0,0.99,40,1240,62,1.98,0.497,0.99,0.5,4.95,-0.0,-0.0,0.99,0.535,0.047
adam17,GenScore(ft_0.5),0.5,26.36,40,1240,7,5.952,0.994,170.431,0.574,85.032,0.349,0.246,26.36,0.854,0.656
adam17,GenScore(ft_0.5),1.0,21.29,40,1240,13,8.928,0.985,65.778,0.61,68.677,0.381,0.326,21.29,0.854,0.656
adam17,GenScore(ft_0.5),5.0,9.42,40,1240,62,18.84,0.929,13.095,0.718,47.1,0.353,0.344,9.42,0.854,0.656
adrb2,GenScore(ft_0.5),0.5,9.47,40,1240,7,2.138,0.93,13.196,0.525,30.548,0.117,0.082,9.47,0.699,0.159
adrb2,GenScore(ft_0.5),1.0,4.74,40,1240,13,1.988,0.844,5.415,0.52,15.29,0.07,0.06,4.74,0.699,0.159
adrb2,GenScore(ft_0.5),5.0,2.49,40,1240,62,4.98,0.724,2.62,0.538,12.45,0.062,0.061,2.49,0.699,0.159
akt1,GenScore(ft_0.5),0.5,20.15,40,1240,7,4.55,0.982,55.714,0.556,65.0,0.263,0.186,20.15,0.725,0.436
akt1,GenScore(ft_0.5),1.0,15.12,40,1240,13,6.341,0.966,28.564,0.576,48.774,0.265,0.227,15.12,0.725,0.436
akt1,GenScore(ft_0.5),5.0,8.2,40,1240,62,16.4,0.915,10.789,0.686,41.0,0.302,0.294,8.2,0.725,0.436
alr2,GenScore(ft_0.5),0.5,8.77,40,1240,7,1.98,0.922,11.835,0.523,28.29,0.107,0.075,8.77,0.613,0.155
alr2,GenScore(ft_0.5),1.0,4.72,40,1240,13,1.979,0.843,5.388,0.52,15.226,0.07,0.06,4.72,0.613,0.155
alr2,GenScore(ft_0.5),5.0,3.47,40,1240,62,6.94,0.791,3.781,0.564,17.35,0.103,0.101,3.47,0.613,0.155
ar,GenScore(ft_0.5),0.5,11.78,40,1240,7,2.66,0.948,18.387,0.531,38.0,0.148,0.105,11.78,0.937,0.712
ar,GenScore(ft_0.5),1.0,16.83,40,1240,13,7.058,0.973,35.632,0.586,54.29,0.297,0.255,16.83,0.937,0.712
ar,GenScore(ft_0.5),5.0,9.57,40,1240,62,19.14,0.931,13.397,0.721,47.85,0.359,0.35,9.57,0.937,0.712
aurka,GenScore(ft_0.5),0.5,31.05,40,1240,7,7.011,1.0,-18630.0,0.588,100.161,0.413,0.292,31.05,0.915,0.904
aurka,GenScore(ft_0.5),1.0,28.66,40,1240,13,12.019,0.997,367.436,0.65,92.452,0.52,0.445,28.66,0.915,0.904
aurka,GenScore(ft_0.5),5.0,13.74,40,1240,62,27.48,0.96,23.882,0.829,68.7,0.534,0.52,13.74,0.915,0.904
aurkb,GenScore(ft_0.5),0.5,30.33,40,1240,7,6.849,0.999,1358.06,0.586,97.839,0.403,0.285,30.33,0.897,0.891
aurkb,GenScore(ft_0.5),1.0,27.99,40,1240,13,11.738,0.996,278.97,0.646,90.29,0.507,0.434,27.99,0.897,0.891
aurkb,GenScore(ft_0.5),5.0,13.42,40,1240,62,26.84,0.958,22.901,0.821,67.1,0.52,0.507,13.42,0.897,0.891
bcl2,GenScore(ft_0.5),0.5,4.34,40,1240,7,0.98,0.83,4.884,0.51,14.0,0.046,0.032,4.34,0.596,0.077
bcl2,GenScore(ft_0.5),1.0,2.34,40,1240,13,0.981,0.71,2.449,0.507,7.548,0.025,0.022,2.34,0.596,0.077
bcl2,GenScore(ft_0.5),5.0,1.0,40,1240,62,2.0,0.5,1.0,0.5,5.0,0.0,0.0,1.0,0.596,0.077
braf,GenScore(ft_0.5),0.5,4.42,40,1240,7,0.998,0.833,4.989,0.51,14.258,0.047,0.033,4.42,0.874,0.243
braf,GenScore(ft_0.5),1.0,7.14,40,1240,13,2.994,0.9,8.977,0.533,23.032,0.115,0.099,7.14,0.874,0.243
braf,GenScore(ft_0.5),5.0,7.6,40,1240,62,15.2,0.907,9.744,0.671,38.0,0.276,0.269,7.6,0.874,0.243
catl,GenScore(ft_0.5),0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.635,0.067
catl,GenScore(ft_0.5),1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.635,0.067
catl,GenScore(ft_0.5),5.0,2.98,40,1240,62,5.96,0.761,3.191,0.551,14.9,0.083,0.081,2.98,0.635,0.067
cdk2,GenScore(ft_0.5),0.5,25.62,40,1240,7,5.785,0.993,142.862,0.572,82.645,0.339,0.239,25.62,0.842,0.667
cdk2,GenScore(ft_0.5),1.0,23.06,40,1240,13,9.67,0.989,87.128,0.619,74.387,0.415,0.355,23.06,0.842,0.667
cdk2,GenScore(ft_0.5),5.0,9.74,40,1240,62,19.48,0.932,13.744,0.726,48.7,0.366,0.357,9.74,0.842,0.667
