Target,Model,Percentile,Factor_Type,EF_lit,NEF_lit,EF_calc,NEF_calc,n,N,Ns,ns,PM,ROCE,CCR,REF,MCC,CKC,AUC_ROC,BEDROC
esr2,NN-Score,1.0,NEF,,0.27,0.482,0.27,367,20566,206,0.993,0.21,0.266,0.496,0.482,-0.01,-0.009,,0.01
fa10,NN-Score,1.0,NEF,,0.93,1.73,0.93,537,28862,289,5.001,0.482,0.929,0.5,1.73,-0.001,-0.001,,0.03
fa7,NN-Score,1.0,NEF,,0.0,0.0,0.0,114,6364,64,0.0,0.0,0.0,0.495,0.0,-0.014,-0.013,,0.02
fabp4,NN-Score,1.0,NEF,,0.0,0.0,0.0,47,2797,28,0.0,0.0,0.0,0.495,0.0,-0.013,-0.013,,0.0
fak1,NN-Score,1.0,NEF,,0.0,0.0,0.0,100,5450,55,0.0,0.0,0.0,0.495,0.0,-0.014,-0.013,,0.0
fgfr1,NN-Score,1.0,NEF,,1.44,2.265,1.44,139,8839,89,2.015,0.592,1.45,0.502,2.265,0.006,0.005,,
fkb1a,NN-Score,1.0,NEF,,0.0,0.0,0.0,111,5911,60,0.0,0.0,0.0,0.495,0.0,-0.014,-0.013,,0.01
fnta,NN-Score,1.0,NEF,,1.52,1.727,1.52,592,52092,521,9.0,0.605,1.529,0.503,1.727,0.006,0.006,,0.03
fpps,NN-Score,1.0,NEF,,78.82,74.983,78.82,85,8935,90,67.484,0.997,312.064,0.896,79.393,0.769,0.769,,0.92
gcr,NN-Score,1.0,NEF,,2.33,3.94,2.33,258,15258,153,6.028,0.705,2.385,0.507,3.94,0.018,0.017,,0.06
glcm,NN-Score,1.0,NEF,,1.85,2.592,1.85,54,3854,39,1.011,0.652,1.873,0.504,2.592,0.01,0.01,,0.05
gria2,NN-Score,1.0,NEF,,8.86,11.663,8.86,158,12003,121,14.112,0.908,9.898,0.54,11.663,0.092,0.091,,0.14
grik1,NN-Score,1.0,NEF,,4.0,6.074,4.0,101,6651,67,4.07,0.807,4.194,0.515,6.074,0.038,0.037,,0.06
hdac2,NN-Score,1.0,NEF,,2.16,3.811,2.16,185,10485,105,4.002,0.688,2.206,0.506,3.811,0.016,0.015,,0.05
hdac8,NN-Score,1.0,NEF,,0.59,0.944,0.59,170,10620,107,1.011,0.37,0.586,0.498,0.944,-0.005,-0.005,,0.02
hivint,NN-Score,1.0,NEF,,0.0,0.0,0.0,100,6750,68,0.0,0.0,0.0,0.495,0.0,-0.012,-0.012,,0.0
hivpr,NN-Score,1.0,NEF,,0.19,0.281,0.19,536,36286,363,1.019,0.158,0.188,0.496,0.281,-0.01,-0.01,,0.01
hivrt,NN-Score,1.0,NEF,,2.08,3.656,2.08,338,19229,193,7.056,0.68,2.121,0.506,3.656,0.015,0.014,,0.05
hmdh,NN-Score,1.0,NEF,,1.76,3.354,1.76,170,8920,90,3.019,0.641,1.786,0.504,3.354,0.011,0.01,,0.04
hs90a,NN-Score,1.0,NEF,,2.27,4.045,2.27,88,4938,50,2.023,0.699,2.324,0.507,4.045,0.017,0.017,,0.04
hxk4,NN-Score,1.0,NEF,,0.0,0.0,0.0,92,4792,48,0.0,0.0,0.0,0.495,0.0,-0.014,-0.013,,0.0
igf1r,NN-Score,1.0,NEF,,2.7,4.229,2.7,148,9448,95,4.018,0.735,2.775,0.509,4.229,0.022,0.021,,0.04
inha,NN-Score,1.0,NEF,,0.0,0.0,0.0,43,2343,24,0.0,0.0,0.0,0.495,0.0,-0.014,-0.013,,0.0
ital,NN-Score,1.0,NEF,,0.73,1.166,0.73,138,8638,87,1.015,0.421,0.727,0.499,1.166,-0.003,-0.003,,0.01
jak2,NN-Score,1.0,NEF,,2.8,4.535,2.8,107,6607,67,3.038,0.743,2.885,0.509,4.535,0.023,0.023,,0.06
kif11,NN-Score,1.0,NEF,,0.0,0.0,0.0,116,6966,70,0.0,0.0,0.0,0.495,0.0,-0.013,-0.013,,0.01
kit,NN-Score,1.0,NEF,,2.41,3.768,2.41,166,10616,107,4.032,0.711,2.465,0.507,3.768,0.018,0.017,,0.03
kith,NN-Score,1.0,NEF,,0.0,0.0,0.0,57,2907,30,0.0,0.0,0.0,0.495,0.0,-0.014,-0.014,,0.04
kpcb,NN-Score,1.0,NEF,,2.22,3.392,2.22,135,8835,89,3.019,0.694,2.263,0.506,3.392,0.015,0.015,,0.04
lck,NN-Score,1.0,NEF,,0.71,1.072,0.71,420,27820,279,2.991,0.414,0.707,0.499,1.072,-0.004,-0.004,,0.02
lkha4,NN-Score,1.0,NEF,,0.0,0.0,0.0,171,9621,97,0.0,0.0,0.0,0.495,0.0,-0.014,-0.013,,0.0
mapk2,NN-Score,1.0,NEF,,1.98,3.199,1.98,101,6251,63,2.015,0.668,2.012,0.505,3.199,0.013,0.012,,0.03
mcr,NN-Score,1.0,NEF,,9.57,17.154,9.57,94,5244,53,9.092,0.919,11.345,0.544,17.154,0.117,0.112,,0.2
met,NN-Score,1.0,NEF,,1.2,1.745,1.2,166,11416,115,2.007,0.546,1.204,0.501,1.745,0.002,0.002,,0.03
mk01,NN-Score,1.0,NEF,,1.27,2.167,1.27,79,4629,47,1.019,0.561,1.276,0.501,2.167,0.004,0.003,,0.06
mk10,NN-Score,1.0,NEF,,0.96,1.489,0.96,104,6704,68,1.013,0.49,0.959,0.5,1.489,-0.001,-0.0,,0.03
mk14,NN-Score,1.0,NEF,,0.52,0.825,0.52,578,36428,365,3.012,0.34,0.516,0.498,0.825,-0.006,-0.006,,0.02
mmp13,NN-Score,1.0,NEF,,2.1,3.18,2.1,572,37772,378,12.021,0.681,2.136,0.506,3.18,0.014,0.013,,0.04
mp2k1,NN-Score,1.0,NEF,,5.0,7.315,5.0,121,8271,83,6.071,0.842,5.316,0.52,7.315,0.049,0.048,,0.07
nos1,NN-Score,1.0,NEF,,2.0,2.454,2.0,100,8150,82,2.012,0.669,2.025,0.505,2.454,0.011,0.011,,0.04
nram,NN-Score,1.0,NEF,,0.0,0.0,0.0,98,6298,63,0.0,0.0,0.0,0.495,0.0,-0.013,-0.012,,0.03
pa2ga,NN-Score,1.0,NEF,,0.0,0.0,0.0,99,5249,53,0.0,0.0,0.0,0.495,0.0,-0.014,-0.013,,0.02
parp1,NN-Score,1.0,NEF,,1.18,1.962,1.18,508,30558,306,6.003,0.542,1.184,0.501,1.962,0.002,0.002,,0.02
pde5a,NN-Score,1.0,NEF,,1.26,1.794,1.26,398,27948,280,5.024,0.558,1.265,0.501,1.794,0.003,0.003,,0.02
pgh1,NN-Score,1.0,NEF,,1.03,1.827,1.03,195,10995,110,2.009,0.508,1.031,0.5,1.827,0.0,0.0,,0.01
pgh2,NN-Score,1.0,NEF,,1.38,2.545,1.38,435,23585,236,6.007,0.582,1.39,0.502,2.545,0.005,0.005,,0.02
plk1,NN-Score,1.0,NEF,,5.66,8.768,5.66,107,6907,70,6.138,0.859,6.108,0.524,8.768,0.059,0.058,,0.09
pnph,NN-Score,1.0,NEF,,1.96,2.862,1.96,103,7053,71,2.032,0.665,1.988,0.505,2.862,0.012,0.012,,0.04
ppara,NN-Score,1.0,NEF,,2.14,4.037,2.14,373,19772,198,7.994,0.686,2.188,0.506,4.037,0.016,0.015,,0.04
ppard,NN-Score,1.0,NEF,,0.42,0.807,0.42,240,12490,125,1.009,0.293,0.415,0.497,0.807,-0.008,-0.008,,0.01
pparg,NN-Score,1.0,NEF,,1.24,2.328,1.24,484,25784,258,6.005,0.555,1.246,0.501,2.328,0.003,0.003,,0.03
prgr,NN-Score,1.0,NEF,,3.75,6.892,3.75,293,15943,160,11.027,0.798,3.954,0.514,6.892,0.038,0.036,,0.09
ptn1,NN-Score,1.0,NEF,,4.62,8.138,4.62,130,7380,74,6.022,0.832,4.941,0.518,8.138,0.049,0.047,,0.08
pur2,NN-Score,1.0,NEF,,12.0,21.818,12.0,50,2750,28,6.109,0.938,15.07,0.557,21.818,0.152,0.145,,0.29
pygm,NN-Score,1.0,NEF,,9.09,17.381,9.09,77,4027,41,7.126,0.915,10.792,0.542,17.381,0.115,0.109,,0.2
pyrd,NN-Score,1.0,NEF,,0.0,0.0,0.0,111,6561,66,0.0,0.0,0.0,0.495,0.0,-0.013,-0.013,,0.0
reni,NN-Score,1.0,NEF,,0.97,1.428,0.97,104,7062,71,1.014,0.492,0.97,0.5,1.428,-0.0,-0.0,,0.02
rock1,NN-Score,1.0,NEF,,1.0,1.562,1.0,100,6400,64,1.0,0.5,1.0,0.5,1.562,0.0,0.0,,0.02
rxra,NN-Score,1.0,NEF,,0.0,0.0,0.0,131,7081,71,0.0,0.0,0.0,0.495,0.0,-0.014,-0.013,,0.01
sahh,NN-Score,1.0,NEF,,0.0,0.0,0.0,63,3513,36,0.0,0.0,0.0,0.495,0.0,-0.014,-0.013,,0.08
src,NN-Score,1.0,NEF,,1.72,2.573,1.72,524,35024,351,9.032,0.635,1.739,0.504,2.573,0.009,0.009,,0.04
tgfr1,NN-Score,1.0,NEF,,0.0,0.0,0.0,133,8633,87,0.0,0.0,0.0,0.495,0.0,-0.013,-0.012,,0.0
thb,NN-Score,1.0,NEF,,0.0,0.0,0.0,103,7553,76,0.0,0.0,0.0,0.495,0.0,-0.012,-0.012,,0.02
thrb,NN-Score,1.0,NEF,,5.86,9.836,5.86,461,27465,275,27.049,0.865,6.39,0.525,9.836,0.064,0.062,,0.12
try1,NN-Score,1.0,NEF,,3.34,5.674,3.34,449,26429,265,15.037,0.777,3.481,0.512,5.674,0.031,0.03,,0.08
tryb1,NN-Score,1.0,NEF,,0.68,1.291,0.68,148,7798,78,1.007,0.403,0.676,0.498,1.291,-0.004,-0.004,,0.03
tysy,NN-Score,1.0,NEF,,2.75,4.37,2.75,109,6859,69,3.015,0.739,2.83,0.509,4.37,0.022,0.022,,0.05
urok,NN-Score,1.0,NEF,,0.0,0.0,0.0,162,10012,101,0.0,0.0,0.0,0.495,0.0,-0.013,-0.013,,0.02
vgfr2,NN-Score,1.0,NEF,,0.0,0.0,0.0,409,25359,254,0.0,0.0,0.0,0.495,0.0,-0.013,-0.013,,0.01
wee1,NN-Score,1.0,NEF,,0.0,0.0,0.0,102,6252,63,0.0,0.0,0.0,0.495,0.0,-0.013,-0.013,,0.01
xiap,NN-Score,1.0,NEF,,4.04,7.695,4.04,100,5250,53,4.078,0.811,4.293,0.516,7.695,0.043,0.041,,0.09
aa2ar,GenScore(ft_0.5),1.0,NEF,,22.58,33.977,22.58,482,32032,321,109.067,0.971,33.686,0.61,33.977,0.268,0.263,0.864,0.793
abl1,GenScore(ft_0.5),1.0,NEF,,25.33,42.17,25.33,182,10932,110,46.387,0.977,43.072,0.624,42.17,0.319,0.309,0.766,0.428
ace,GenScore(ft_0.5),1.0,NEF,,41.61,68.293,41.61,282,17182,172,117.463,0.992,129.077,0.707,68.293,0.528,0.511,0.809,0.617
aces,GenScore(ft_0.5),1.0,NEF,,23.57,39.985,23.57,453,26703,268,107.16,0.975,38.607,0.615,39.985,0.299,0.288,0.594,0.386
ada,GenScore(ft_0.5),1.0,NEF,,49.88,83.688,49.88,93,5543,56,46.865,0.997,300.661,0.751,83.688,0.645,0.624,0.92,0.749
ada17,GenScore(ft_0.5),1.0,NEF,,46.2,67.464,46.2,532,36432,365,246.243,0.993,139.922,0.73,67.464,0.554,0.544,0.945,0.681
adrb1,GenScore(ft_0.5),1.0,NEF,,40.3,61.838,40.3,247,16097,161,99.56,0.99,103.983,0.7,61.838,0.493,0.482,0.878,0.611
adrb2,GenScore(ft_0.5),1.0,NEF,,31.49,47.759,31.49,231,15231,153,73.071,0.983,59.364,0.655,47.759,0.381,0.373,0.844,0.488
akt1,GenScore(ft_0.5),1.0,NEF,,20.86,36.505,20.86,293,16743,168,61.328,0.97,32.278,0.601,36.505,0.267,0.257,0.768,0.339
akt2,GenScore(ft_0.5),1.0,NEF,,40.19,67.012,40.19,117,7017,71,47.578,0.992,119.801,0.702,67.012,0.516,0.5,0.879,0.643
aldr,GenScore(ft_0.5),1.0,NEF,,10.08,17.499,10.08,159,9159,92,16.099,0.923,12.006,0.546,17.499,0.122,0.117,0.595,0.208
ampc,GenScore(ft_0.5),1.0,NEF,,18.53,30.692,18.53,48,2898,29,8.901,0.963,26.293,0.589,30.692,0.229,0.221,0.695,0.332
andr,GenScore(ft_0.5),1.0,NEF,,26.77,49.259,26.77,269,14619,147,72.41,0.981,51.787,0.632,49.259,0.356,0.34,0.898,0.518
aofb,GenScore(ft_0.5),1.0,NEF,,2.47,4.291,2.47,122,7022,71,3.047,0.717,2.536,0.508,4.291,0.02,0.019,0.638,0.048
bace1,GenScore(ft_0.5),1.0,NEF,,32.85,50.571,32.85,283,18383,184,93.051,0.985,65.436,0.662,50.571,0.4,0.391,0.86,0.51
braf,GenScore(ft_0.5),1.0,NEF,,36.62,55.1,36.62,152,10102,102,56.202,0.988,80.333,0.683,55.1,0.445,0.436,0.868,0.549
cah2,GenScore(ft_0.5),1.0,NEF,,30.05,46.692,30.05,492,31664,317,148.014,0.982,55.495,0.648,46.692,0.367,0.358,0.728,0.453
casp3,GenScore(ft_0.5),1.0,NEF,,33.45,61.075,33.45,199,10899,109,66.572,0.988,84.365,0.665,61.075,0.445,0.425,0.809,0.55
cdk2,GenScore(ft_0.5),1.0,NEF,,46.63,78.035,46.63,474,28324,284,221.619,0.995,208.739,0.733,78.035,0.599,0.579,0.907,0.747
comt,GenScore(ft_0.5),1.0,NEF,,89.6,94.413,89.6,41,3891,39,36.821,0.999,1586.753,0.949,94.413,0.92,0.92,0.997,0.974
cp2c9,GenScore(ft_0.5),1.0,NEF,,1.65,2.616,1.65,120,7570,76,1.988,0.625,1.667,0.503,2.616,0.008,0.008,0.606,0.033
cp3a4,GenScore(ft_0.5),1.0,NEF,,6.23,8.848,6.23,170,11970,120,10.618,0.871,6.738,0.527,8.848,0.063,0.062,0.624,0.111
csf1r,GenScore(ft_0.5),1.0,NEF,,47.8,64.427,47.8,166,12316,124,79.889,0.993,132.56,0.739,64.427,0.552,0.546,0.872,0.639
cxcr4,GenScore(ft_0.5),1.0,NEF,,20.0,23.215,20.0,40,3446,35,8.125,0.963,25.745,0.598,23.215,0.209,0.208,0.804,0.292
def,GenScore(ft_0.5),1.0,NEF,,50.14,88.147,50.14,102,5802,59,52.007,0.998,415.573,0.754,88.147,0.666,0.641,0.96,0.808
dhi1,GenScore(ft_0.5),1.0,NEF,,0.91,1.526,0.91,330,19680,197,3.006,0.476,0.909,0.5,1.526,-0.001,-0.001,0.6,0.024
dpp4,GenScore(ft_0.5),1.0,NEF,,52.99,68.085,52.99,533,41483,415,282.552,0.994,163.901,0.763,68.085,0.596,0.592,0.935,0.719
drd3,GenScore(ft_0.5),1.0,NEF,,3.13,4.351,3.13,480,34530,346,15.054,0.763,3.227,0.511,4.351,0.025,0.025,0.606,0.062
dyr,GenScore(ft_0.5),1.0,NEF,,56.62,75.034,56.62,231,17431,175,131.31,0.996,223.785,0.783,75.034,0.649,0.643,0.865,0.736
egfr,GenScore(ft_0.5),1.0,NEF,,41.82,63.684,41.82,542,35592,356,226.715,0.991,113.403,0.707,63.684,0.51,0.499,0.875,0.63
esr1,GenScore(ft_0.5),1.0,NEF,,45.28,82.316,45.28,383,21068,211,173.686,0.996,251.389,0.726,82.316,0.606,0.579,0.858,0.715
esr2,GenScore(ft_0.5),1.0,NEF,,37.07,66.151,37.07,367,20566,206,136.272,0.991,107.563,0.684,66.151,0.489,0.469,0.891,0.656
fa10,GenScore(ft_0.5),1.0,NEF,,36.77,68.413,36.77,537,28862,289,197.715,0.991,114.244,0.682,68.413,0.495,0.472,0.952,0.871
fa7,GenScore(ft_0.5),1.0,NEF,,53.63,96.069,53.63,114,6364,64,61.484,0.999,1339.785,0.769,96.069,0.716,0.687,0.976,0.917
fabp4,GenScore(ft_0.5),1.0,NEF,,32.97,55.402,32.97,47,2797,28,15.513,0.986,72.685,0.663,55.402,0.42,0.406,0.839,0.554
fak1,GenScore(ft_0.5),1.0,NEF,,54.42,99.853,54.42,100,5450,55,54.919,1.0,36393.375,0.775,99.853,0.737,0.705,0.941,0.861
fgfr1,GenScore(ft_0.5),1.0,NEF,,0.67,1.054,0.67,139,8839,89,0.938,0.4,0.666,0.498,1.054,-0.004,-0.004,0.498,0.301
fkb1a,GenScore(ft_0.5),1.0,NEF,,38.65,72.579,38.65,111,5911,60,43.547,0.993,138.304,0.695,72.579,0.527,0.503,0.859,0.696
fnta,GenScore(ft_0.5),1.0,NEF,,30.88,35.094,30.88,592,52092,521,182.838,0.979,47.036,0.651,35.094,0.322,0.321,0.832,0.413
fpps,GenScore(ft_0.5),1.0,NEF,,85.08,80.938,85.08,85,8935,90,72.844,0.998,442.084,0.928,85.699,0.831,0.831,0.998,0.932
gcr,GenScore(ft_0.5),1.0,NEF,,15.74,26.615,15.74,258,15258,153,40.721,0.955,21.086,0.575,26.615,0.195,0.188,0.746,0.23
glcm,GenScore(ft_0.5),1.0,NEF,,32.77,45.915,32.77,54,3854,39,17.907,0.984,59.741,0.663,45.915,0.383,0.378,0.779,0.505
gria2,GenScore(ft_0.5),1.0,NEF,,1.26,1.659,1.26,158,12003,121,2.007,0.558,1.264,0.501,1.659,0.003,0.003,0.67,0.014
grik1,GenScore(ft_0.5),1.0,NEF,,53.81,81.714,53.81,101,6651,67,54.748,0.997,289.803,0.77,81.714,0.662,0.647,0.987,0.835
hdac2,GenScore(ft_0.5),1.0,NEF,,8.29,14.627,8.29,185,10485,105,15.358,0.905,9.539,0.537,14.627,0.098,0.094,0.718,0.156
hdac8,GenScore(ft_0.5),1.0,NEF,,56.6,90.603,56.6,170,10620,107,96.945,0.998,592.655,0.785,90.603,0.715,0.696,0.944,0.807
hivint,GenScore(ft_0.5),1.0,NEF,,6.97,10.326,6.97,100,6750,68,7.022,0.884,7.657,0.531,10.326,0.074,0.072,0.644,0.111
hivpr,GenScore(ft_0.5),1.0,NEF,,45.16,66.708,45.16,536,36286,363,242.151,0.993,133.646,0.724,66.708,0.544,0.533,0.896,0.654
hivrt,GenScore(ft_0.5),1.0,NEF,,12.13,21.322,12.13,338,19229,193,41.151,0.938,15.146,0.557,21.322,0.15,0.144,0.733,0.246
hmdh,GenScore(ft_0.5),1.0,NEF,,52.85,100.723,52.85,170,8920,90,90.651,1.0,inf,0.767,100.0,0.73,0.693,0.897,0.787
hs90a,GenScore(ft_0.5),1.0,NEF,,39.05,69.591,39.05,88,4938,50,34.795,0.992,126.127,0.696,69.591,0.518,0.498,0.85,0.583
hxk4,GenScore(ft_0.5),1.0,NEF,,0.0,0.0,0.0,92,4792,48,0.0,0.0,0.0,0.495,0.0,-0.014,-0.013,0.546,0.02
igf1r,GenScore(ft_0.5),1.0,NEF,,27.04,42.357,27.04,148,9448,95,40.239,0.979,46.175,0.633,42.357,0.331,0.323,0.672,0.421
inha,GenScore(ft_0.5),1.0,NEF,,2.26,4.148,2.26,43,2343,24,0.995,0.698,2.315,0.507,4.148,0.018,0.017,0.441,0.079
ital,GenScore(ft_0.5),1.0,NEF,,11.0,17.574,11.0,138,8638,87,15.289,0.929,13.132,0.551,17.574,0.129,0.125,0.544,0.198
jak2,GenScore(ft_0.5),1.0,NEF,,57.24,92.7,57.24,107,6607,67,62.109,0.999,771.397,0.79,92.7,0.73,0.71,0.97,0.832
kif11,GenScore(ft_0.5),1.0,NEF,,49.54,82.496,49.54,116,6966,70,57.747,0.996,278.301,0.748,82.496,0.636,0.616,0.884,0.755
kit,GenScore(ft_0.5),1.0,NEF,,4.21,6.583,4.21,166,10616,107,7.044,0.816,4.436,0.516,6.583,0.041,0.04,0.733,0.091
kith,GenScore(ft_0.5),1.0,NEF,,36.77,72.098,36.77,57,2907,30,21.629,0.992,129.199,0.688,72.098,0.517,0.49,0.843,0.658
kpcb,GenScore(ft_0.5),1.0,NEF,,47.13,72.015,47.13,135,8835,89,64.094,0.994,165.84,0.736,72.015,0.58,0.567,0.858,0.679
lck,GenScore(ft_0.5),1.0,NEF,,34.26,51.723,34.26,420,27820,279,144.306,0.986,69.893,0.669,51.723,0.414,0.406,0.891,0.553
lkha4,GenScore(ft_0.5),1.0,NEF,,27.62,49.091,27.62,171,9621,97,47.618,0.982,53.289,0.637,49.091,0.361,0.347,0.91,0.587
mapk2,GenScore(ft_0.5),1.0,NEF,,56.59,91.435,56.59,101,6251,63,57.604,0.998,650.022,0.785,91.435,0.719,0.699,0.968,0.88
mcr,GenScore(ft_0.5),1.0,NEF,,26.21,46.982,26.21,94,5244,53,24.9,0.98,48.55,0.63,46.982,0.344,0.33,0.899,0.427
met,GenScore(ft_0.5),1.0,NEF,,54.79,79.67,54.79,166,11416,115,91.621,0.996,265.586,0.775,79.67,0.659,0.648,0.911,0.722
mk01,GenScore(ft_0.5),1.0,NEF,,14.06,23.995,14.06,79,4629,47,11.278,0.948,18.183,0.567,23.995,0.174,0.168,0.791,0.252
mk10,GenScore(ft_0.5),1.0,NEF,,14.47,22.447,14.47,104,6704,68,15.264,0.948,18.369,0.569,22.447,0.171,0.167,0.829,0.266
mk14,GenScore(ft_0.5),1.0,NEF,,26.76,42.46,26.76,578,36428,365,154.979,0.979,45.769,0.631,42.46,0.329,0.32,0.717,0.42
mmp13,GenScore(ft_0.5),1.0,NEF,,43.53,65.92,43.53,572,37772,378,249.176,0.992,125.793,0.716,65.92,0.53,0.519,0.925,0.655
mp2k1,GenScore(ft_0.5),1.0,NEF,,4.99,7.3,4.99,121,8271,83,6.059,0.841,5.304,0.52,7.3,0.049,0.048,0.649,0.121
nos1,GenScore(ft_0.5),1.0,NEF,,1.99,2.442,1.99,100,8150,82,2.002,0.668,2.015,0.505,2.442,0.011,0.011,0.523,0.019
nram,GenScore(ft_0.5),1.0,NEF,,43.88,68.279,43.88,98,6298,63,43.016,0.993,136.181,0.718,68.279,0.542,0.529,0.992,0.979
pa2ga,GenScore(ft_0.5),1.0,NEF,,52.18,98.415,52.18,99,5249,53,52.16,1.0,3230.668,0.763,98.415,0.717,0.682,0.86,0.795
parp1,GenScore(ft_0.5),1.0,NEF,,59.51,98.93,59.51,508,30558,306,302.726,1.0,5470.071,0.798,98.93,0.765,0.741,0.971,0.94
pde5a,GenScore(ft_0.5),1.0,NEF,,26.83,38.208,26.83,398,27948,280,106.982,0.977,42.801,0.631,38.208,0.312,0.307,0.793,0.417
pgh1,GenScore(ft_0.5),1.0,NEF,,8.62,15.288,8.62,195,10995,110,16.817,0.909,9.995,0.539,15.288,0.103,0.099,0.694,0.179
pgh2,GenScore(ft_0.5),1.0,NEF,,17.81,32.849,17.81,435,23585,236,77.523,0.963,26.033,0.586,32.849,0.232,0.221,0.77,0.346
plk1,GenScore(ft_0.5),1.0,NEF,,51.8,80.246,51.8,107,6907,70,56.172,0.996,258.165,0.761,80.246,0.645,0.63,0.94,0.776
pnph,GenScore(ft_0.5),1.0,NEF,,68.06,99.393,68.06,103,7053,71,70.569,1.0,11046.637,0.843,99.393,0.823,0.809,0.928,0.833
ppara,GenScore(ft_0.5),1.0,NEF,,29.1,54.897,29.1,373,19772,198,108.697,0.984,63.302,0.643,54.897,0.392,0.373,0.906,0.618
ppard,GenScore(ft_0.5),1.0,NEF,,30.12,57.877,30.12,240,12490,125,72.346,0.986,70.13,0.649,57.877,0.41,0.388,0.909,0.603
pparg,GenScore(ft_0.5),1.0,NEF,,32.3,60.631,32.3,484,25784,258,156.429,0.988,80.505,0.66,60.631,0.435,0.414,0.861,0.562
prgr,GenScore(ft_0.5),1.0,NEF,,33.61,61.768,33.61,293,15943,160,98.829,0.989,86.296,0.667,61.768,0.449,0.429,0.893,0.538
ptn1,GenScore(ft_0.5),1.0,NEF,,44.77,78.863,44.77,130,7380,74,58.359,0.995,208.079,0.723,78.863,0.59,0.567,0.839,0.646
pur2,GenScore(ft_0.5),1.0,NEF,,54.34,98.8,54.34,50,2750,28,27.664,1.0,4446.0,0.777,98.8,0.736,0.705,1.0,1.021
pygm,GenScore(ft_0.5),1.0,NEF,,3.87,7.4,3.87,77,4027,41,3.034,0.804,4.099,0.515,7.4,0.041,0.039,0.642,0.075
pyrd,GenScore(ft_0.5),1.0,NEF,,15.52,26.257,15.52,111,6561,66,17.33,0.954,20.69,0.574,26.257,0.192,0.186,0.858,0.275
reni,GenScore(ft_0.5),1.0,NEF,,29.43,43.341,29.43,104,7062,71,30.772,0.981,51.177,0.645,43.341,0.35,0.344,0.658,0.438
rock1,GenScore(ft_0.5),1.0,NEF,,46.19,72.172,46.19,100,6400,64,46.19,0.994,163.39,0.73,72.172,0.572,0.558,0.917,0.729
rxra,GenScore(ft_0.5),1.0,NEF,,39.59,73.242,39.59,131,7081,71,52.002,0.993,145.22,0.697,73.242,0.533,0.508,0.987,0.911
sahh,GenScore(ft_0.5),1.0,NEF,,53.61,96.141,53.61,63,3513,36,34.611,0.999,1364.273,0.774,96.141,0.723,0.695,0.982,0.879
src,GenScore(ft_0.5),1.0,NEF,,16.74,25.045,16.74,524,35024,351,87.908,0.957,21.999,0.58,25.045,0.195,0.191,0.766,0.296
tgfr1,GenScore(ft_0.5),1.0,NEF,,58.41,89.986,58.41,133,8633,87,78.288,0.998,574.323,0.794,89.986,0.725,0.708,0.991,0.889
thb,GenScore(ft_0.5),1.0,NEF,,40.01,54.561,40.01,103,7553,76,41.467,0.989,86.852,0.699,54.561,0.462,0.457,0.887,0.696
thrb,GenScore(ft_0.5),1.0,NEF,,48.78,81.877,48.78,461,27465,275,225.162,0.996,264.646,0.743,81.877,0.628,0.607,0.943,0.763
try1,GenScore(ft_0.5),1.0,NEF,,37.55,63.793,37.55,449,26429,265,169.052,0.99,101.948,0.686,63.793,0.484,0.467,0.911,0.683
tryb1,GenScore(ft_0.5),1.0,NEF,,23.53,44.658,23.53,148,7798,78,34.833,0.977,41.711,0.615,44.658,0.315,0.299,0.795,0.412
tysy,GenScore(ft_0.5),1.0,NEF,,22.79,36.217,22.79,109,6859,69,24.99,0.972,35.163,0.611,36.217,0.279,0.272,0.852,0.433
urok,GenScore(ft_0.5),1.0,NEF,,53.02,85.789,53.02,162,10012,101,86.647,0.997,367.066,0.767,85.789,0.673,0.655,0.928,0.791
vgfr2,GenScore(ft_0.5),1.0,NEF,,22.12,35.676,22.12,409,25359,254,90.617,0.971,33.834,0.608,35.676,0.272,0.264,0.598,0.392
wee1,GenScore(ft_0.5),1.0,NEF,,60.03,97.938,60.03,102,6252,63,61.701,1.0,2863.227,0.802,97.938,0.767,0.745,1.0,1.003
xiap,GenScore(ft_0.5),1.0,NEF,,51.69,98.457,51.69,100,5250,53,52.182,1.0,3286.463,0.761,98.457,0.713,0.678,0.938,0.857
aa2ar,RTMScore,1.0,NEF,,22.58,33.977,22.58,482,32032,321,109.067,0.971,33.686,0.61,33.977,0.268,0.263,0.897,0.813
abl1,RTMScore,1.0,NEF,,25.33,42.17,25.33,182,10932,110,46.387,0.977,43.072,0.624,42.17,0.319,0.309,0.807,0.44
ace,RTMScore,1.0,NEF,,50.22,82.424,50.22,282,17182,172,141.769,0.996,281.036,0.75,82.424,0.639,0.62,0.869,0.716
aces,RTMScore,1.0,NEF,,25.84,43.836,25.84,453,26703,268,117.48,0.978,45.228,0.627,43.836,0.329,0.317,0.604,0.413
ada,RTMScore,1.0,NEF,,53.06,89.024,53.06,93,5543,56,49.853,0.998,475.292,0.767,89.024,0.687,0.665,0.945,0.788
ada17,RTMScore,1.0,NEF,,59.15,86.374,59.15,532,36432,365,315.265,0.998,427.76,0.796,86.374,0.712,0.699,0.98,0.846
adrb1,RTMScore,1.0,NEF,,35.46,54.412,35.46,247,16097,161,87.603,0.987,76.589,0.675,54.412,0.432,0.422,0.899,0.545
adrb2,RTMScore,1.0,NEF,,27.61,41.875,27.61,231,15231,153,64.068,0.979,46.78,0.636,41.875,0.333,0.326,0.854,0.435
